pan_id,date,season,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,sunshine_hours,water_depth_cm,brine_density_be,salt_thickness_mm,days_since_last_rain,precipitation_7d_forecast_mm,precipitation_probability_pct,next7d_rain_mm,harvest_readiness,climate_risk,harvest_ready_flag,yield_kg,action_recorded,area_m2,latitude,longitude
PAN-1,2023-02-28,summer,32.73,49.01,32.35,3.49,10.9,12.0,24.17,0.0,0,53.94,60.9,62.59,0.097,0.5445,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-01,summer,32.7,58.41,33.91,0.0,11.7,12.0,24.63,0.0,1,34.84,29.8,35.32,0.0386,0.4746,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-02,summer,29.19,56.78,25.11,0.0,10.32,12.0,24.92,0.0,2,4.99,8.3,5.93,0.0991,0.1379,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-03,summer,35.56,47.52,18.48,0.0,9.15,12.0,25.3,0.0,3,51.42,49.6,53.8,0.1652,0.534,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-04,summer,31.68,59.69,27.86,10.24,10.48,11.84,23.51,0.0,0,10.23,13.1,10.18,0.0,0.0833,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-05,summer,34.56,50.02,14.67,0.0,10.15,12.0,23.55,0.0,1,0.0,20.2,0.0,0.0,0.0678,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-06,summer,30.75,55.48,16.15,0.0,10.19,12.0,23.78,0.0,2,3.8,15.6,3.64,0.0,0.1381,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-07,summer,32.1,45.9,21.29,0.0,11.41,12.0,24.17,0.0,3,14.65,24.1,12.92,0.0094,0.1768,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-08,summer,33.0,64.51,20.77,0.0,12.93,12.0,24.45,0.0,4,0.32,13.8,0.0,0.0606,0.0629,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-09,summer,32.02,51.73,19.88,0.0,9.74,12.0,24.76,0.0,5,6.32,3.4,6.82,0.1044,0.2017,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-10,summer,31.37,43.39,16.74,0.0,11.5,12.0,25.09,0.0,6,20.6,17.0,16.57,0.1865,0.2579,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-11,summer,33.39,55.57,20.64,0.0,9.88,11.75,23.91,0.0,7,8.76,18.5,8.98,0.0583,0.2005,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-12,summer,33.09,45.61,20.22,0.0,11.21,12.0,23.88,0.0,8,1.1,14.0,0.0,0.0,0.077,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-13,summer,34.17,58.87,18.15,0.0,11.54,12.0,24.18,0.0,9,1.44,10.0,1.91,0.0,0.1685,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-14,summer,32.22,47.1,15.85,0.0,11.15,12.0,24.49,0.0,10,19.75,24.6,28.04,0.0489,0.3223,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-15,summer,32.98,35.01,10.13,0.0,10.94,12.0,24.78,0.0,11,0.0,9.4,0.0,0.0959,0.1767,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-16,summer,34.44,32.43,9.05,0.0,10.9,12.0,25.08,0.0,12,0.41,2.6,0.0,0.0821,0.0589,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-17,summer,31.79,43.26,6.63,0.0,10.37,11.86,24.62,0.0,13,0.0,5.4,0.0,0.1335,0.0,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-18,summer,37.63,35.14,10.14,8.65,13.0,12.0,24.52,0.0,0,1.21,8.9,0.0,0.0632,0.086,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-19,summer,30.62,32.19,6.19,0.0,9.02,12.0,24.7,0.0,1,0.0,6.8,0.0,0.092,0.0767,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-20,summer,33.98,41.69,9.69,0.0,10.8,12.0,24.96,0.0,2,2.21,10.1,2.92,0.0843,0.1527,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-21,summer,30.91,46.06,11.76,0.0,9.01,12.0,25.18,0.0,3,0.0,13.9,0.0,0.1712,0.1312,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-22,summer,35.34,28.37,9.68,0.0,10.94,11.72,23.87,0.0,4,0.16,0.8,0.0,0.0,0.0512,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-23,summer,34.79,41.82,13.07,0.0,10.03,12.0,23.72,0.0,5,6.38,2.5,6.57,0.0251,0.0536,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-24,summer,33.54,36.52,7.97,0.0,11.04,12.0,23.97,0.0,6,9.78,19.5,9.64,0.0,0.1387,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-25,summer,30.89,35.13,4.8,0.0,11.78,12.0,24.15,0.0,7,28.41,35.1,27.43,0.029,0.291,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-26,summer,34.72,43.01,15.19,0.0,8.79,12.0,24.49,0.0,8,18.99,30.6,16.5,0.0596,0.1816,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-27,summer,32.39,44.98,14.42,0.0,7.98,12.0,24.76,0.0,9,14.98,11.9,15.27,0.0597,0.2553,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-28,summer,35.67,19.09,5.65,0.0,11.46,12.0,25.07,0.0,10,0.25,5.0,0.0,0.1169,0.0339,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-29,summer,34.02,36.08,2.49,0.0,11.67,11.88,24.71,0.0,11,0.0,14.1,0.0,0.0481,0.1382,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-30,summer,33.13,32.13,4.34,11.94,10.78,12.41,23.65,0.0,0,0.63,6.5,0.0,0.0,0.0586,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-03-31,summer,35.79,31.29,12.24,0.0,9.34,12.0,24.72,0.0,1,0.0,13.0,0.0,0.0822,0.0856,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-01,summer,35.98,44.38,4.16,0.0,10.88,12.0,24.9,0.0,2,0.63,7.7,0.0,0.1478,0.0197,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-02,summer,35.79,37.34,8.8,0.0,10.74,12.0,25.2,0.0,3,6.84,16.2,6.97,0.1199,0.1346,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-03,summer,34.25,32.75,10.39,0.0,11.32,11.73,24.0,0.0,4,0.0,3.9,0.0,0.05,0.1069,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-04,summer,28.01,31.06,11.61,0.0,11.63,12.0,23.8,0.0,5,30.73,28.4,33.68,0.0,0.398,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-05,summer,33.14,32.32,4.68,0.0,8.24,12.0,23.98,0.0,6,0.0,11.7,0.0,0.0957,0.022,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-06,summer,32.97,37.12,5.09,0.0,10.8,12.0,24.17,0.0,7,40.74,48.5,33.49,0.0359,0.3095,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-07,summer,32.99,38.69,8.26,0.0,9.38,12.0,24.4,0.0,8,1.18,10.7,0.0,0.0826,0.0527,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-08,summer,35.39,41.58,5.24,0.0,11.18,12.0,24.61,0.0,9,0.0,13.5,0.0,0.0641,0.1155,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-09,summer,30.5,39.17,8.88,0.0,8.76,12.0,24.81,0.0,10,17.94,27.1,18.48,0.1393,0.3082,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-10,summer,32.32,33.65,0.0,0.0,10.16,12.0,24.91,0.0,11,0.66,11.9,1.62,0.117,0.1187,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-11,summer,36.28,28.91,5.16,0.0,12.23,12.0,25.18,0.0,12,27.28,41.3,30.44,0.0495,0.3325,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-12,summer,35.67,28.12,7.07,0.0,10.91,11.76,24.14,0.0,13,7.73,16.8,8.5,0.0,0.1506,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-13,summer,33.22,31.44,7.76,0.0,13.0,12.0,24.01,0.0,14,0.0,4.7,0.0,0.0,0.0659,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-14,summer,33.04,26.8,15.21,0.0,12.35,12.0,24.46,0.0,15,12.78,23.4,12.96,0.0495,0.161,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-15,summer,33.47,29.76,3.36,0.0,8.66,12.0,24.63,0.0,16,9.29,13.7,8.29,0.032,0.107,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-16,summer,35.39,36.52,4.93,1.64,13.0,12.0,24.81,0.0,0,15.24,19.0,15.67,0.1425,0.1931,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-17,summer,34.17,30.27,4.98,24.86,9.85,13.75,21.66,0.0,0,5.87,10.7,5.14,0.0,0.147,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-18,summer,35.76,33.95,10.44,0.0,10.94,12.56,23.72,0.0,1,0.0,12.6,0.0,0.0736,0.1371,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-19,summer,33.88,35.79,7.73,0.0,12.59,12.0,24.93,0.0,2,0.35,9.4,0.0,0.0696,0.126,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-20,summer,34.53,27.88,5.59,0.0,12.49,12.0,25.19,0.0,3,0.0,4.2,0.0,0.0999,0.0199,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-21,summer,31.88,34.54,10.69,0.0,10.95,11.77,24.23,0.0,4,0.46,0.0,0.47,0.0276,0.0025,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-22,summer,35.39,35.17,5.83,0.0,11.67,12.0,24.08,0.0,5,11.62,22.5,11.33,0.0111,0.2364,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-23,summer,33.97,33.85,8.96,9.34,10.58,12.0,24.09,0.0,0,0.0,16.2,0.0,0.0299,0.1314,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-24,summer,36.57,36.49,3.76,0.0,12.85,12.0,24.31,0.0,1,0.42,4.3,0.0,0.0191,0.1001,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-25,summer,36.98,34.89,7.98,0.0,10.58,12.0,24.62,0.0,2,7.53,18.9,6.69,0.0521,0.1493,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-26,summer,34.77,48.68,7.96,0.0,9.62,12.0,24.83,0.0,3,4.8,10.4,4.73,0.1677,0.1302,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-27,summer,32.78,24.74,7.68,0.0,9.59,12.0,25.1,0.0,4,29.18,20.5,29.01,0.1384,0.3451,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-28,summer,38.19,41.65,15.72,0.0,12.67,11.62,23.04,0.0,5,5.49,3.4,6.71,0.012,0.0105,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-29,summer,36.31,37.55,6.79,0.0,10.69,12.0,22.68,0.0,6,1.0,6.8,0.0,0.0,0.0589,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-04-30,summer,35.59,29.49,8.59,0.0,11.49,12.0,23.01,0.0,7,2.37,14.1,2.51,0.0,0.0753,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-01,summer,34.42,42.54,12.22,0.0,11.18,12.0,23.32,0.0,8,9.8,16.3,9.12,0.0,0.1838,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-02,summer,34.52,26.13,11.83,0.0,9.62,12.0,23.7,0.0,9,0.13,14.8,0.0,0.0,0.0572,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-03,summer,36.65,27.45,2.7,0.0,9.94,12.0,23.9,0.0,10,9.5,13.3,7.99,0.0,0.1332,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-04,summer,36.24,30.36,11.49,0.0,11.74,12.0,24.31,0.0,11,2.79,13.8,2.53,0.0137,0.1054,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-05,summer,36.69,41.11,6.59,0.0,9.36,12.0,24.55,0.0,12,0.14,15.1,0.0,0.0939,0.0919,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-06,summer,35.07,45.76,11.0,0.0,12.37,12.0,24.85,0.0,13,0.0,15.5,0.0,0.0,0.185,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-07,summer,32.95,34.76,4.74,0.0,10.73,12.0,25.04,0.0,14,0.11,0.0,0.0,0.0919,0.1601,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-08,summer,34.11,52.45,11.85,0.0,12.81,11.8,24.15,0.0,15,0.71,7.1,0.0,0.0,0.1566,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-09,summer,34.37,28.69,11.57,0.0,11.22,12.0,24.18,0.0,16,7.35,16.8,7.78,0.0,0.1366,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-10,summer,35.89,39.19,7.88,0.0,11.77,12.0,24.46,0.0,17,5.49,25.5,5.02,0.0,0.153,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-11,summer,33.21,45.19,5.79,0.0,10.46,12.0,24.64,0.0,18,0.61,6.8,0.0,0.0848,0.1096,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-12,summer,33.53,28.57,6.36,0.0,10.4,12.0,24.88,0.0,19,0.0,12.8,0.0,0.1912,0.1895,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-13,summer,34.42,26.72,8.92,0.0,12.61,12.0,25.22,0.0,20,0.49,12.7,0.0,0.1184,0.1315,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-14,summer,35.5,17.92,8.59,0.0,9.3,11.71,23.89,0.0,21,0.24,1.2,0.0,0.0,0.1206,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-15,summer,38.53,32.53,9.32,0.0,11.28,12.0,23.79,0.0,22,0.65,7.1,0.78,0.0346,0.1169,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-16,summer,34.65,31.85,6.42,0.0,8.99,12.0,24.03,0.0,23,9.13,11.1,9.56,0.0,0.1515,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-17,summer,36.39,45.46,13.29,0.0,9.87,12.0,24.37,0.0,24,0.42,19.3,0.99,0.0504,0.0566,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-18,summer,35.64,37.26,6.68,0.0,11.88,12.0,24.63,0.0,25,0.0,19.7,0.0,0.0614,0.1034,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-19,summer,33.9,48.04,2.22,0.0,11.38,12.0,24.75,0.0,26,7.46,15.4,8.75,0.0175,0.1461,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-20,summer,33.45,34.89,17.55,0.0,11.49,12.0,24.9,0.0,27,2.44,11.1,2.41,0.0723,0.139,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-21,summer,33.91,44.42,11.19,4.8,9.61,12.0,25.02,0.0,0,0.27,0.0,0.0,0.1454,0.1012,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-22,summer,34.86,37.54,9.13,0.0,11.04,11.79,24.0,0.0,1,0.96,1.9,0.0,0.0,0.0832,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-23,summer,36.8,32.78,4.83,0.0,11.13,12.0,23.89,0.0,2,1.93,18.1,2.28,0.0247,0.1242,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-24,summer,36.05,39.84,8.61,0.0,10.87,12.0,24.18,0.0,3,35.62,39.5,30.78,0.0087,0.2611,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-25,summer,32.14,34.66,3.6,0.0,10.82,12.0,24.34,0.0,4,0.51,10.7,0.0,0.0117,0.1556,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-26,summer,36.11,28.84,11.23,0.0,10.69,12.0,24.74,0.0,5,0.0,6.9,0.0,0.1221,0.1605,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-27,summer,34.4,34.34,0.0,3.13,9.5,12.0,24.76,0.0,0,7.25,11.8,8.62,0.1137,0.0876,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-28,summer,32.94,33.74,8.44,0.0,11.83,12.0,25.03,0.0,1,0.04,13.3,0.0,0.1081,0.1263,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-29,summer,34.17,35.45,15.3,0.0,10.99,11.7,23.42,0.0,2,3.37,19.6,3.37,0.0576,0.0615,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-30,summer,33.33,33.43,9.25,0.0,11.18,12.0,23.21,0.0,3,0.0,12.6,0.0,0.0129,0.1141,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-05-31,summer,32.88,29.22,5.44,0.0,10.71,12.0,23.43,0.0,4,3.7,10.7,3.72,0.0349,0.0749,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-01,summer,36.15,36.41,2.46,0.0,9.69,12.0,23.6,0.0,5,0.73,7.3,0.0,0.0,0.1598,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-02,summer,33.89,35.05,6.04,0.0,10.6,12.0,23.82,0.0,6,0.95,0.0,0.0,0.0,0.0411,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-03,summer,30.19,32.7,10.33,15.11,10.07,12.65,22.59,0.0,0,0.61,0.0,0.0,0.0,0.0743,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-04,summer,34.81,51.83,4.09,0.0,10.49,12.15,23.51,0.0,1,0.84,1.3,0.0,0.0,0.0216,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-05,summer,32.87,39.96,13.93,0.0,11.46,12.0,24.09,0.0,2,0.0,16.6,0.0,0.0018,0.1853,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-06,summer,32.74,36.55,8.36,0.0,9.06,12.0,24.32,0.0,3,1.59,3.2,0.0,0.0486,0.1203,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-07,summer,32.81,47.57,16.79,0.0,13.0,12.0,24.67,0.0,4,1.08,12.7,0.0,0.0516,0.0949,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-08,summer,35.12,30.43,12.73,0.0,11.97,12.0,25.07,0.0,5,0.2,8.1,0.0,0.1867,0.1281,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-09,summer,33.98,40.35,5.67,0.0,9.9,11.85,24.54,0.0,6,0.79,12.8,0.0,0.0336,0.115,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-10,summer,32.86,52.4,9.64,0.0,13.0,12.0,24.49,0.0,7,3.99,6.8,4.45,0.0638,0.1754,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-11,summer,34.46,33.24,11.12,0.0,11.81,12.0,24.84,0.0,8,11.57,24.7,12.81,0.062,0.2125,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-12,summer,35.31,42.69,6.73,0.0,12.98,12.0,25.08,0.0,9,6.06,10.0,5.72,0.0801,0.1271,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-13,summer,34.44,39.84,5.02,0.0,10.03,11.86,24.57,0.0,10,1.66,3.4,2.46,0.0953,0.0568,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-14,summer,32.6,38.34,3.87,0.0,9.59,12.0,24.48,0.0,11,7.99,10.7,8.11,0.0948,0.2575,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-15,summer,33.69,34.57,9.87,0.0,13.0,12.0,24.8,0.0,12,1.44,13.6,0.0,0.205,0.0628,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-16,summer,33.83,40.69,11.53,0.0,11.43,12.0,25.11,0.0,13,0.0,7.7,0.0,0.1113,0.1129,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-17,summer,32.78,36.59,11.16,0.0,11.4,11.77,24.05,0.0,14,0.0,5.0,0.0,0.0455,0.1003,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-18,summer,34.48,46.36,13.66,0.0,9.19,12.0,23.95,0.0,15,0.7,9.7,0.0,0.0059,0.1909,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-19,summer,31.19,50.01,13.25,0.0,10.51,12.0,24.19,0.0,16,0.0,8.7,0.0,0.0888,0.0581,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-20,summer,32.46,41.68,12.8,0.0,11.71,12.0,24.49,0.0,17,0.85,9.8,0.0,0.0892,0.0463,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-21,summer,31.7,36.57,13.79,0.0,11.88,12.0,24.82,0.0,18,0.0,5.3,0.0,0.0788,0.1022,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-22,summer,32.32,44.4,8.12,0.0,11.3,12.0,25.03,0.0,19,2.3,6.7,3.12,0.1535,0.133,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-23,summer,31.54,40.02,0.0,0.0,8.3,11.94,25.06,0.0,20,15.13,18.0,15.42,0.1674,0.1921,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-24,summer,33.79,44.88,7.57,0.0,9.15,11.85,24.38,0.0,21,8.06,13.5,8.03,0.089,0.1292,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-25,summer,34.56,44.44,7.87,0.0,13.0,12.0,24.37,0.0,22,0.76,7.2,0.0,0.033,0.0503,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-26,summer,31.48,35.95,3.22,0.0,10.44,12.0,24.52,0.0,23,1.6,6.5,1.27,0.0375,0.1549,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-27,summer,34.19,33.37,12.57,0.0,8.2,12.0,24.85,0.0,24,0.65,5.8,0.0,0.0914,0.0149,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-28,summer,30.44,53.06,9.97,0.0,10.56,12.0,25.03,0.0,25,26.11,27.8,27.36,0.1215,0.264,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-29,summer,30.57,34.92,9.67,0.0,9.51,11.83,24.3,0.0,26,1.99,8.1,1.72,0.0136,0.1543,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-06-30,summer,32.59,30.48,8.0,0.0,9.62,12.0,24.25,0.0,27,10.83,10.7,9.76,0.0569,0.1768,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-01,monsoon,32.53,43.18,7.37,0.0,11.61,12.0,24.46,0.0,28,13.83,18.4,17.91,0.0772,0.2993,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-02,monsoon,28.85,52.51,3.11,0.0,10.53,12.0,24.55,0.0,29,38.16,43.4,38.57,0.0739,0.4146,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-03,monsoon,29.17,49.53,19.71,0.0,10.86,12.0,24.84,0.0,30,18.09,10.6,16.65,0.1576,0.3365,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-04,monsoon,31.91,41.76,17.03,0.0,10.06,12.0,25.18,0.0,31,55.13,63.7,62.56,0.1621,0.5119,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-05,monsoon,30.76,52.13,17.61,0.0,11.74,11.77,24.22,0.0,32,9.61,18.4,12.57,0.0475,0.219,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-06,monsoon,30.86,37.52,18.15,0.0,10.2,12.0,24.18,0.0,33,8.42,22.8,8.87,0.0607,0.1138,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-07,monsoon,29.77,55.9,9.23,0.0,10.66,12.0,24.33,0.0,34,22.81,34.9,24.72,0.0781,0.3386,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-08,monsoon,31.99,39.87,16.47,0.0,11.92,12.0,24.69,0.0,35,10.28,13.7,8.85,0.0681,0.1645,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-09,monsoon,35.67,55.45,16.03,0.0,12.01,12.0,25.02,0.0,36,45.15,39.0,40.29,0.1349,0.4145,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-10,monsoon,28.87,56.96,20.75,0.0,8.99,11.83,24.28,0.0,37,50.73,48.6,48.14,0.063,0.3654,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-11,monsoon,30.49,62.3,12.33,3.64,10.31,12.0,24.04,0.0,0,59.17,69.9,59.5,0.0,0.5542,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-12,monsoon,32.74,60.23,27.11,0.0,12.37,12.0,24.42,0.0,1,28.21,35.9,33.19,0.0539,0.3234,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-13,monsoon,32.9,59.6,19.46,0.0,10.25,12.0,24.7,0.0,2,16.22,22.1,17.48,0.155,0.2013,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-14,monsoon,32.59,59.77,19.83,5.53,9.64,12.0,24.81,0.0,0,11.16,13.2,10.8,0.0876,0.1621,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-15,monsoon,30.5,60.48,16.11,0.0,10.35,12.0,25.02,0.0,1,2.96,20.2,3.08,0.0905,0.1524,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-16,monsoon,32.92,63.49,19.2,0.0,8.29,11.83,24.3,0.0,2,78.25,70.4,77.75,0.0095,0.6161,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-17,monsoon,29.03,63.57,17.1,0.0,9.17,12.0,24.18,0.0,3,21.86,18.4,18.15,0.02,0.3296,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-18,monsoon,28.29,65.22,20.89,34.51,8.04,14.84,19.55,0.0,0,16.87,15.1,14.84,0.0088,0.0965,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-19,monsoon,29.78,68.92,15.07,19.07,7.41,16.29,17.81,0.0,0,31.25,36.3,39.44,0.0,0.2481,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-20,monsoon,30.25,68.39,23.48,0.0,10.74,15.54,18.67,0.0,1,46.36,53.7,44.52,0.0599,0.3603,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-21,monsoon,29.82,65.91,35.76,0.0,11.09,14.41,20.14,0.0,2,26.94,32.9,30.83,0.0,0.1638,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-22,monsoon,27.47,60.13,28.86,0.0,8.64,13.53,21.46,0.0,3,51.63,47.1,44.86,0.0,0.4498,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-23,monsoon,26.02,56.59,29.73,22.99,7.68,14.96,19.41,0.0,0,40.8,32.0,38.47,0.0978,0.218,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2023-07-24,monsoon,32.88,65.48,27.07,2.17,9.56,14.15,20.52,0.0,0,41.48,40.1,39.38,0.0,0.3444,0,0.0,,2400.0,8.7642,78.1348
